label_bias,words,label_opinion,group_id,text
Biased,Despite the image,Somewhat factual but also opinionated,10,Despite the image portrayed of popular culture in the media
Biased,abortion,Entirely factual,10,Despite the image portrayed of popular culture in the media
Biased,embraced,Somewhat factual but also opinionated,10,Despite the image portrayed of popular culture in the media
Biased,embraced ,Somewhat factual but also opinionated,10,Despite the image portrayed of popular culture in the media
Biased,embraced,Somewhat factual but also opinionated,10,Despite the image portrayed of popular culture in the media
Biased,embraced,Somewhat factual but also opinionated,10,Despite the image portrayed of popular culture in the media
Biased,risk ,Entirely factual,32,This is one of the reasons why our politics seems so stuck. Not only do we have a hard time talking to each other
Biased,broken system,Expresses writer’s opinion,32,This is one of the reasons why our politics seems so stuck. Not only do we have a hard time talking to each other
Biased,mistakes,Expresses writer’s opinion,84,Whatever the specifics of what Donald Trump’s diagnosis may be
Biased,protesters,Expresses writer’s opinion,84,Whatever the specifics of what Donald Trump’s diagnosis may be
Biased,climate change did not start,Somewhat factual but also opinionated,10,As the world as we know it comes to a quicker-than-expected end
Biased,too-ironic,Somewhat factual but also opinionated,10,As the world as we know it comes to a quicker-than-expected end
Biased,roundly toasted,Somewhat factual but also opinionated,10,As the world as we know it comes to a quicker-than-expected end
Non-biased,undeniably,Expresses writer’s opinion,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Biased,tangible,Somewhat factual but also opinionated,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Biased,undeniably,Somewhat factual but also opinionated,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Non-biased,undeniably,Expresses writer’s opinion,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Biased,he’s undeniably,Expresses writer’s opinion,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Non-biased,tangible ,Somewhat factual but also opinionated,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Biased,thought leader,Expresses writer’s opinion,78,While no one is praising Trump as a thought leader in the way Limbaugh has been
Biased,Never Trumpers,Somewhat factual but also opinionated,56,Even if Trump is “unraveling” as Never Trumpers are wont to claim
Biased,unraveling,Expresses writer’s opinion,56,Even if Trump is “unraveling” as Never Trumpers are wont to claim
Non-biased, football,Entirely factual,24,Since then
Non-biased,myriad ,Expresses writer’s opinion,24,Since then
Non-biased,red flags,Entirely factual,24,Since then
Biased,men and women are interchangeable,Somewhat factual but also opinionated,53,Transgender ideology says each persons’ preferences are — and should be — unconnected from their bodies. It says that men and women are interchangeable
Biased,really do,Expresses writer’s opinion,53,Transgender ideology says each persons’ preferences are — and should be — unconnected from their bodies. It says that men and women are interchangeable
Biased,turned messy,Expresses writer’s opinion,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Expresses writer’s opinion,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Somewhat factual but also opinionated,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Expresses writer’s opinion,81,Pompeo also spoke with the Wichita Eagle in November
Non-biased,messy,Somewhat factual but also opinionated,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Somewhat factual but also opinionated,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Expresses writer’s opinion,81,Pompeo also spoke with the Wichita Eagle in November
Biased,messy,Expresses writer’s opinion,81,Pompeo also spoke with the Wichita Eagle in November
Biased,incumbents,Expresses writer’s opinion,7,Equally important
Non-biased,fears,Expresses writer’s opinion,7,Equally important
Biased,trap ,Expresses writer’s opinion,7,Equally important
Biased,trap of their own making,Expresses writer’s opinion,7,Equally important
Non-biased,incumbents ,Somewhat factual but also opinionated,7,Equally important
Biased,threatened,Somewhat factual but also opinionated,19,Trump also threatened to invoke the Insurrection Act
Biased,threatened,Expresses writer’s opinion,19,Trump also threatened to invoke the Insurrection Act
Biased,threatened ,Expresses writer’s opinion,19,Trump also threatened to invoke the Insurrection Act
Biased,threatened ,Somewhat factual but also opinionated,19,Trump also threatened to invoke the Insurrection Act
Non-biased,threatened,Entirely factual,19,Trump also threatened to invoke the Insurrection Act
Biased,threatened,Somewhat factual but also opinionated,19,Trump also threatened to invoke the Insurrection Act
Non-biased,threatened,Entirely factual,19,Trump also threatened to invoke the Insurrection Act
Biased,pathetic ,Entirely factual,49,It’s no exaggeration to say that everything that Trump has done since then has been a pathetic effort to nuh-uh the hecklers and prove that he’s no #BunkerBoy
Biased,pathetic ,Entirely factual,49,It’s no exaggeration to say that everything that Trump has done since then has been a pathetic effort to nuh-uh the hecklers and prove that he’s no #BunkerBoy
Biased,threatened,Somewhat factual but also opinionated,59,When he finally spoke in the Rose Garden on Monday
Biased,gruesome ,Somewhat factual but also opinionated,65,The gruesome three-hour incident occurred between students of Jawaharlal Nehru University
Non-biased,gruesome,Somewhat factual but also opinionated,65,The gruesome three-hour incident occurred between students of Jawaharlal Nehru University
Biased,gruesome ,Entirely factual,65,The gruesome three-hour incident occurred between students of Jawaharlal Nehru University
Non-biased,gruesome ,Entirely factual,65,The gruesome three-hour incident occurred between students of Jawaharlal Nehru University
Biased,Rashtriya ,Somewhat factual but also opinionated,65,The gruesome three-hour incident occurred between students of Jawaharlal Nehru University
Non-biased, national emergency,Expresses writer’s opinion,4,U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.
Non-biased,for his long-sought wall,Entirely factual,4,U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.
Non-biased,long-sought,Entirely factual,4,U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.
Non-biased,long-sought,Entirely factual,4,U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.
Biased,long-sought,Somewhat factual but also opinionated,4,U.S. President Donald Trump said on Thursday he was likely to declare a national emergency to secure funds for his long-sought wall along the U.S. southern border if he cannot reach an agreement with Congress to provide the money.
Biased,Services,Entirely factual,17,By threatening the kids and their families with deportation
Biased,death,Expresses writer’s opinion,17,By threatening the kids and their families with deportation
Biased,threatening,Expresses writer’s opinion,17,By threatening the kids and their families with deportation
Non-biased,inequality,Somewhat factual but also opinionated,12,Throughout her year-long presidential campaign
Non-biased,crisis was a hoax ,Somewhat factual but also opinionated,37,Indeed
Biased,cold temperatures,Entirely factual,37,Indeed
Biased,defensive ,Somewhat factual but also opinionated,49,Tedros and his agency have been on the defensive after President Donald Trump of the United States — the WHO’s biggest single donor — last week ordered a halt to U.S. funding for the agency
Biased, botched,Somewhat factual but also opinionated,49,Tedros and his agency have been on the defensive after President Donald Trump of the United States — the WHO’s biggest single donor — last week ordered a halt to U.S. funding for the agency
Non-biased,defensive ,Entirely factual,49,Tedros and his agency have been on the defensive after President Donald Trump of the United States — the WHO’s biggest single donor — last week ordered a halt to U.S. funding for the agency
Biased,cronyism and corruption,Somewhat factual but also opinionated,17,The devil is in the details
Non-biased,corruption,Entirely factual,17,The devil is in the details
Biased,cronyism and corruption,Expresses writer’s opinion,17,The devil is in the details
Biased,broadside,Somewhat factual but also opinionated,14,USA Today Sports published a broadside against youth tackle football
Non-biased,too dangerous,Entirely factual,14,USA Today Sports published a broadside against youth tackle football
Biased,broadside,Expresses writer’s opinion,14,USA Today Sports published a broadside against youth tackle football
Biased, published ,Entirely factual,14,USA Today Sports published a broadside against youth tackle football
Biased,broadside ,Expresses writer’s opinion,14,USA Today Sports published a broadside against youth tackle football
Non-biased,broadside,Entirely factual,14,USA Today Sports published a broadside against youth tackle football
Biased,broadside,Somewhat factual but also opinionated,14,USA Today Sports published a broadside against youth tackle football
Biased,dangerous for children.,Expresses writer’s opinion,14,USA Today Sports published a broadside against youth tackle football
Biased,hoax ,Expresses writer’s opinion,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Non-biased,hoax,Expresses writer’s opinion,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Non-biased,white nationalists,Somewhat factual but also opinionated,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Biased,hoax,Expresses writer’s opinion,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Non-biased,hoax,Entirely factual,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Biased,perpetuated the hoax,Somewhat factual but also opinionated,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Biased,hoax,Expresses writer’s opinion,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Biased,hoax,Expresses writer’s opinion,68,Rep. Al Green (D-TX) at a hearing on Wednesday perpetuated the hoax that President Trump called white nationalists at a rally in Charlottesville
Non-biased,criticism,Somewhat factual but also opinionated,70,Apple and Google are facing criticism for offering an app that lets men in Saudi Arabia track and control the movement of women.
Biased,movement ,Expresses writer’s opinion,70,Apple and Google are facing criticism for offering an app that lets men in Saudi Arabia track and control the movement of women.
Biased,criticism ,Expresses writer’s opinion,70,Apple and Google are facing criticism for offering an app that lets men in Saudi Arabia track and control the movement of women.
Biased,criticism,Somewhat factual but also opinionated,70,Apple and Google are facing criticism for offering an app that lets men in Saudi Arabia track and control the movement of women.
Biased,peaceful,Somewhat factual but also opinionated,64,The startling
Biased,startling,Somewhat factual but also opinionated,64,The startling
Biased,allied,Expresses writer’s opinion,54,Russia killed civilians in air strikes in Syria last year while rebels allied to Turkey carried out murder and pillage in Kurdish areas
Non-biased,war crimes,Entirely factual,54,Russia killed civilians in air strikes in Syria last year while rebels allied to Turkey carried out murder and pillage in Kurdish areas
Biased,murder ,Entirely factual,54,Russia killed civilians in air strikes in Syria last year while rebels allied to Turkey carried out murder and pillage in Kurdish areas
Biased,Peace and justice advocates,Entirely factual,80,Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.
Non-biased,further military ,Somewhat factual but also opinionated,80,Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.
Non-biased,annexing,Expresses writer’s opinion,80,Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.
Biased,waxed,Expresses writer’s opinion,7,House Speaker Nancy Pelosi (D-CA) on Monday waxed hyperbolic about the 2020 presidential election
Non-biased,hyperbolic,Expresses writer’s opinion,7,House Speaker Nancy Pelosi (D-CA) on Monday waxed hyperbolic about the 2020 presidential election
Biased,hyperbolic,Somewhat factual but also opinionated,7,House Speaker Nancy Pelosi (D-CA) on Monday waxed hyperbolic about the 2020 presidential election
Biased,hyperbolic ,Somewhat factual but also opinionated,7,House Speaker Nancy Pelosi (D-CA) on Monday waxed hyperbolic about the 2020 presidential election
Biased,nakedly political,Expresses writer’s opinion,85,Mainstream media outlets continue to print false and defamatory descriptions of Breitbart News in a nakedly political effort to marginalize a growing competitor.
Biased,false and defamatory,Expresses writer’s opinion,85,Mainstream media outlets continue to print false and defamatory descriptions of Breitbart News in a nakedly political effort to marginalize a growing competitor.
Biased,defamatory descriptions,Expresses writer’s opinion,85,Mainstream media outlets continue to print false and defamatory descriptions of Breitbart News in a nakedly political effort to marginalize a growing competitor.
Non-biased,blamed ,Entirely factual,28,Samoan authorities have blamed low coverage rates in part to fears sparked by the deaths of two babies last year after vaccinations that put a temporary halt on immunisation efforts.
Non-biased,blamed ,Entirely factual,28,Samoan authorities have blamed low coverage rates in part to fears sparked by the deaths of two babies last year after vaccinations that put a temporary halt on immunisation efforts.
Biased,fears sparked,Expresses writer’s opinion,28,Samoan authorities have blamed low coverage rates in part to fears sparked by the deaths of two babies last year after vaccinations that put a temporary halt on immunisation efforts.
Biased,blamed,Entirely factual,28,Samoan authorities have blamed low coverage rates in part to fears sparked by the deaths of two babies last year after vaccinations that put a temporary halt on immunisation efforts.
Biased,startling,Somewhat factual but also opinionated,30,Climate change
Non-biased,startling ,Entirely factual,30,Climate change
Biased,fierce ,Expresses writer’s opinion,30,Climate change
Biased,Climate change,Somewhat factual but also opinionated,30,Climate change
Biased,startling,Somewhat factual but also opinionated,30,Climate change
Biased,pro-gun ,Somewhat factual but also opinionated,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Non-biased,behind,Entirely factual,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Non-biased,behind ,Entirely factual,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Biased,dedicated to protesting ,Somewhat factual but also opinionated,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Biased,pro-gun,Expresses writer’s opinion,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Non-biased,shelter-in-place,Somewhat factual but also opinionated,13,A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions
Biased, opposition ,Expresses writer’s opinion,40,Hungarian Prime Minister Viktor Orbán also denounced the policy of Chancellor Angela Merkel and the attitude of the German media
Non-biased,will ,Somewhat factual but also opinionated,40,Hungarian Prime Minister Viktor Orbán also denounced the policy of Chancellor Angela Merkel and the attitude of the German media
Non-biased,emerged ,Entirely factual,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Biased,Perhaps ,Somewhat factual but also opinionated,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Biased,defend themselves,Expresses writer’s opinion,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Biased,Perhaps,Expresses writer’s opinion,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Non-biased,armed to defend,Expresses writer’s opinion,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Biased,defend themselves,Expresses writer’s opinion,68,Perhaps they refused because Scalise emerged from the shooting understanding that people must be armed to defend themselves when under fire.
Biased,souls,Entirely factual,77,And although nearly every Republican has sold their souls to Trump
Biased, sold their souls ,Expresses writer’s opinion,77,And although nearly every Republican has sold their souls to Trump
Biased,sold their souls to Trump,Expresses writer’s opinion,77,And although nearly every Republican has sold their souls to Trump
Non-biased,counseled,Expresses writer’s opinion,77,And although nearly every Republican has sold their souls to Trump
Biased,sold their souls,Expresses writer’s opinion,77,And although nearly every Republican has sold their souls to Trump
Biased,sold their souls,Expresses writer’s opinion,77,And although nearly every Republican has sold their souls to Trump
Biased,dooming predictions,Expresses writer’s opinion,78,American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel
Biased,dooming,Somewhat factual but also opinionated,78,American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel
Biased,dooming,Somewhat factual but also opinionated,78,American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel
Biased,dooming,Somewhat factual but also opinionated,78,American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel
Biased,dooming predictions ,Somewhat factual but also opinionated,78,American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel
Non-biased,gubernatorial ,Somewhat factual but also opinionated,38,Democrat Stacey Abrams
Non-biased, runs,Expresses writer’s opinion,38,Democrat Stacey Abrams
Biased,alleged,Entirely factual,53,The hearing comes a day after the Democrat-led House held a hearing to discuss the alleged threat of white nationalist terrorism to the country.
Biased,alleged,Somewhat factual but also opinionated,53,The hearing comes a day after the Democrat-led House held a hearing to discuss the alleged threat of white nationalist terrorism to the country.
Biased,abortion,Entirely factual,32,According to Planned Parenthood office in Roanoke
Biased,essential,Somewhat factual but also opinionated,32,According to Planned Parenthood office in Roanoke
Biased,abortion giant,Somewhat factual but also opinionated,32,According to Planned Parenthood office in Roanoke
Biased,inherently,Entirely factual,57,The network also hypes the idea that nonwhite immigrants are dirty and diseased
Biased, immigrants,Expresses writer’s opinion,57,The network also hypes the idea that nonwhite immigrants are dirty and diseased
Biased,hypes ,Expresses writer’s opinion,57,The network also hypes the idea that nonwhite immigrants are dirty and diseased
Biased,hypes,Somewhat factual but also opinionated,57,The network also hypes the idea that nonwhite immigrants are dirty and diseased
Biased,assaulted ,Expresses writer’s opinion,19,A Guatemalan mom who says she sustained severe chemical burns and was sexually assaulted in front of her young daughter during a kidnapping in Mexico is asking the U.S. government to let her into the country while her asylum case plays out.
Non-biased, plays out.,Somewhat factual but also opinionated,19,A Guatemalan mom who says she sustained severe chemical burns and was sexually assaulted in front of her young daughter during a kidnapping in Mexico is asking the U.S. government to let her into the country while her asylum case plays out.
Biased,Summer of Swat of 1998,Entirely factual,43,For those who think this country needs baseball now to raise its depressed spirits
Non-biased,For those,Expresses writer’s opinion,43,For those who think this country needs baseball now to raise its depressed spirits
Biased,depressed,Somewhat factual but also opinionated,43,For those who think this country needs baseball now to raise its depressed spirits
Non-biased,depressed,Somewhat factual but also opinionated,43,For those who think this country needs baseball now to raise its depressed spirits
Biased,cautionary,Expresses writer’s opinion,43,For those who think this country needs baseball now to raise its depressed spirits
Non-biased,depressed ,Expresses writer’s opinion,43,For those who think this country needs baseball now to raise its depressed spirits
Biased, strongly ,Expresses writer’s opinion,55,Such criminalization would be accomplished via universal background checks
Non-biased,criminalization,Entirely factual,55,Such criminalization would be accomplished via universal background checks
Biased,criminalization,Somewhat factual but also opinionated,55,Such criminalization would be accomplished via universal background checks
Non-biased,strongly,Somewhat factual but also opinionated,55,Such criminalization would be accomplished via universal background checks
Biased,Such,Somewhat factual but also opinionated,55,Such criminalization would be accomplished via universal background checks
Biased,strongly,Expresses writer’s opinion,55,Such criminalization would be accomplished via universal background checks
Biased,accomplished,Somewhat factual but also opinionated,55,Such criminalization would be accomplished via universal background checks
Biased,criminalization ,Somewhat factual but also opinionated,55,Such criminalization would be accomplished via universal background checks
Biased,further validation,Somewhat factual but also opinionated,69,CPA Chairman Dan DiMicco said the award is further validation from mainstream economists that permanent tariffs on Chinese imports are key to driving U.S. job growth.
Biased,validation ,Expresses writer’s opinion,69,CPA Chairman Dan DiMicco said the award is further validation from mainstream economists that permanent tariffs on Chinese imports are key to driving U.S. job growth.
Non-biased,validation,Entirely factual,69,CPA Chairman Dan DiMicco said the award is further validation from mainstream economists that permanent tariffs on Chinese imports are key to driving U.S. job growth.
Non-biased,exposés,Entirely factual,8,An investigative journalist whose exposés on the deep-rooted corruption in African soccer led to the downfall of a member of the high-powered FIFA Council was shot dead Wednesday
Non-biased, retribution,Entirely factual,8,An investigative journalist whose exposés on the deep-rooted corruption in African soccer led to the downfall of a member of the high-powered FIFA Council was shot dead Wednesday
Non-biased,Ghana,Expresses writer’s opinion,8,An investigative journalist whose exposés on the deep-rooted corruption in African soccer led to the downfall of a member of the high-powered FIFA Council was shot dead Wednesday
Non-biased,deep-rooted corruption,Entirely factual,8,An investigative journalist whose exposés on the deep-rooted corruption in African soccer led to the downfall of a member of the high-powered FIFA Council was shot dead Wednesday
Biased,vaccines,Entirely factual,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Biased,National Pandemic Plan.,Entirely factual,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Biased,vulnerable ,Somewhat factual but also opinionated,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Non-biased,vulnerable,Somewhat factual but also opinionated,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Non-biased,pandemics,Entirely factual,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Biased,military background,Expresses writer’s opinion,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Biased,lack of interest,Somewhat factual but also opinionated,33,An internationally known virologist with a military background explained to Breitbart News the United States is vulnerable to potential pandemics due to production of vaccines overseas and a lack of interest in making significant changes to the National Pandemic Plan.
Biased,willing,Expresses writer’s opinion,52,If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity
Non-biased,stage,Entirely factual,52,If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity
Biased,gassed and beaten,Expresses writer’s opinion,52,If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity
Biased,gassed and beaten,Expresses writer’s opinion,52,If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity
Non-biased,rescind,Entirely factual,52,Not only would House Bill 2320 rescind the rights for same-sex marriage
Biased,extremist,Expresses writer’s opinion,52,Not only would House Bill 2320 rescind the rights for same-sex marriage
Biased,right wing extremist,Expresses writer’s opinion,52,Not only would House Bill 2320 rescind the rights for same-sex marriage
Biased,smeared,Entirely factual,75,In a bizarre and unexpected twist
Biased,smeared,Somewhat factual but also opinionated,75,In a bizarre and unexpected twist
Non-biased, threatened,Entirely factual,10,Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change
Biased,grassroots,Entirely factual,10,Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change
Biased,threatened,Somewhat factual but also opinionated,10,Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change
Non-biased,threatened,Expresses writer’s opinion,10,Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change
Biased,threatened,Somewhat factual but also opinionated,10,Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change
Biased,brag ,Expresses writer’s opinion,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,brag,Expresses writer’s opinion,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,brag,Somewhat factual but also opinionated,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Non-biased,abortion ,Somewhat factual but also opinionated,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,promoted ,Entirely factual,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,brag ,Expresses writer’s opinion,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,brag ,Somewhat factual but also opinionated,7,A leader of a movement that urges women to brag about having an abortion promoted the procedure to children in a video from Cut’s HiHo on the YouTube channel.
Biased,is not the only Democrat,Somewhat factual but also opinionated,67,Ocasio-Cortez
Biased,honing in on billionaires,Somewhat factual but also opinionated,67,Ocasio-Cortez
Biased,honing in on,Somewhat factual but also opinionated,67,Ocasio-Cortez
Biased,honing in,Somewhat factual but also opinionated,67,Ocasio-Cortez
Biased,advocates ,Expresses writer’s opinion,67,Ocasio-Cortez
Non-biased,honing in,Expresses writer’s opinion,67,Ocasio-Cortez
Biased,Democrats,Somewhat factual but also opinionated,3,Democrats really don’t want to spend billions of taxpayer dollars on a giant
Non-biased, entice ,Expresses writer’s opinion,3,Democrats really don’t want to spend billions of taxpayer dollars on a giant
Biased,want ,Expresses writer’s opinion,3,Democrats really don’t want to spend billions of taxpayer dollars on a giant
Biased,ineffective,Somewhat factual but also opinionated,3,Democrats really don’t want to spend billions of taxpayer dollars on a giant
Biased,ineffective,Expresses writer’s opinion,3,Democrats really don’t want to spend billions of taxpayer dollars on a giant
Non-biased,sickened,Entirely factual,24,Amid a measles outbreak that has sickened more than 50 people in the Pacific Northwest
Biased,contradictory safety guidance,Expresses writer’s opinion,15,While health experts say a vaccine to prevent infection is needed to return life to normal
Non-biased,under fire,Entirely factual,15,While health experts say a vaccine to prevent infection is needed to return life to normal
Biased,pandemic,Somewhat factual but also opinionated,15,While health experts say a vaccine to prevent infection is needed to return life to normal
Biased,While health experts,Entirely factual,15,While health experts say a vaccine to prevent infection is needed to return life to normal
Biased,already under fire,Somewhat factual but also opinionated,15,While health experts say a vaccine to prevent infection is needed to return life to normal
Biased, father,Entirely factual,11,Breitbart News reported last week on a viral video in which a father confronted presidential candidate Elizabeth Warren over her proposal to erase student loan debt.
Non-biased,confronted,Entirely factual,11,Breitbart News reported last week on a viral video in which a father confronted presidential candidate Elizabeth Warren over her proposal to erase student loan debt.
Biased,confronted ,Somewhat factual but also opinionated,11,Breitbart News reported last week on a viral video in which a father confronted presidential candidate Elizabeth Warren over her proposal to erase student loan debt.
Biased,erase ,Somewhat factual but also opinionated,11,Breitbart News reported last week on a viral video in which a father confronted presidential candidate Elizabeth Warren over her proposal to erase student loan debt.
Non-biased,confronted,Entirely factual,11,Breitbart News reported last week on a viral video in which a father confronted presidential candidate Elizabeth Warren over her proposal to erase student loan debt.
Non-biased,$1.57 trillion,Expresses writer’s opinion,8,Americans are carrying $1.57 trillion in outstanding student loan debt
Non-biased,carrying,Somewhat factual but also opinionated,8,Americans are carrying $1.57 trillion in outstanding student loan debt
Biased,outstanding ,Entirely factual,8,Americans are carrying $1.57 trillion in outstanding student loan debt
Non-biased,student loan debt,Entirely factual,8,Americans are carrying $1.57 trillion in outstanding student loan debt
Biased,brutality,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,political considerations,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,encourages state brutality,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,brutality,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,brutality against,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,state brutality,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,excites,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Biased,enjoys and encourages ,Expresses writer’s opinion,2,Trump enjoys and encourages state brutality against people of color
Non-biased, crying foul ,Expresses writer’s opinion,45,Rispone is crying foul about the race-baiting ads from Edwards’ allies.
Biased,race-baiting,Somewhat factual but also opinionated,45,Rispone is crying foul about the race-baiting ads from Edwards’ allies.
Non-biased,contagious,Somewhat factual but also opinionated,7,Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus
Non-biased,contagious,Entirely factual,7,Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus
Non-biased,contagious ,Entirely factual,7,Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus
Non-biased,so contagious,Somewhat factual but also opinionated,7,Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus
Non-biased,unvaccinated ,Expresses writer’s opinion,7,Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus
